"","effect","concentration","growth_or_not","reproduction_or_not","survival_or_not","temperature","PAHs","Biochar_EC","Biochar_pH","Biochar_C","Biochar_N","Biochar_Cd","Biochar_Cu","Biochar_Pb","Soil_pH","test_organisms","Biochar_plant_or_not","Biochar_mix_or_not","Biochar_sludge_or_not","Biochar_waste_or_not","sand","silt","clay","Soil_organic_matter"
"302",-83.14606742,4.74600661784831,-0.931957235029111,1.14996989835648,-0.341641379230217,0.482366413140028,-0.255042630348199,-0.129589833446277,1.47299896183358,1.01593315776716,-0.874421989994539,-0.586804629170263,1.0349685214838,-0.27573986469372,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"303",7.073199455,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"304",-5.321302595,-0.467484161446027,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"305",-22.73316098,-0.264083083814421,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"306",13.14819903,0.24977227020227,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"307",-16.80284431,1.534410655244,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"308",-9.763292041,4.74600661784831,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"309",25.2567,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"310",-5.319620235,-0.467484161446027,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"311",-32.76450895,-0.264083083814421,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"312",-37.00854078,0.24977227020227,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"313",-11.78717033,1.534410655244,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"314",-22.92943624,4.74600661784831,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"315",-13.1305071,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"316",33.35506204,-0.467484161446027,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"317",26.82858299,-0.264083083814421,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"318",18.49375112,0.24977227020227,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"319",-10.32076065,1.534410655244,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"320",-63.23278187,4.74600661784831,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"321",26.40449438,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.158273869409614,-0.949081346775497,1.91052103166935,-0.874421989994539,0.272123012403922,-0.400828847430866,-0.115145672958822,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"322",69.66292135,-0.467484161446027,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.158273869409614,-0.949081346775497,1.91052103166935,-0.874421989994539,0.272123012403922,-0.400828847430866,-0.115145672958822,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"323",43.82022472,-0.264083083814421,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.158273869409614,-0.949081346775497,1.91052103166935,-0.874421989994539,0.272123012403922,-0.400828847430866,-0.115145672958822,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"324",78.65168539,0.24977227020227,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.158273869409614,-0.949081346775497,1.91052103166935,-0.874421989994539,0.272123012403922,-0.400828847430866,-0.115145672958822,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"325",108.4269663,1.534410655244,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.158273869409614,-0.949081346775497,1.91052103166935,-0.874421989994539,0.272123012403922,-0.400828847430866,-0.115145672958822,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"326",127.5280899,4.74600661784831,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.158273869409614,-0.949081346775497,1.91052103166935,-0.874421989994539,0.272123012403922,-0.400828847430866,-0.115145672958822,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"327",21.91011236,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.533112703551481,-0.255042630348199,-0.156752746290346,-0.509236254413074,1.06270899431106,-0.81235430540979,-0.586804629170263,-0.505522405580894,-0.25279783730302,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"328",28.65168539,-0.467484161446027,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.533112703551481,-0.255042630348199,-0.156752746290346,-0.509236254413074,1.06270899431106,-0.81235430540979,-0.586804629170263,-0.505522405580894,-0.25279783730302,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"329",34.83146067,-0.264083083814421,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.533112703551481,-0.255042630348199,-0.156752746290346,-0.509236254413074,1.06270899431106,-0.81235430540979,-0.586804629170263,-0.505522405580894,-0.25279783730302,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"330",59.5505618,0.24977227020227,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.533112703551481,-0.255042630348199,-0.156752746290346,-0.509236254413074,1.06270899431106,-0.81235430540979,-0.586804629170263,-0.505522405580894,-0.25279783730302,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"331",79.21348315,1.534410655244,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.533112703551481,-0.255042630348199,-0.156752746290346,-0.509236254413074,1.06270899431106,-0.81235430540979,-0.586804629170263,-0.505522405580894,-0.25279783730302,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"332",139.8876404,4.74600661784831,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.533112703551481,-0.255042630348199,-0.156752746290346,-0.509236254413074,1.06270899431106,-0.81235430540979,-0.586804629170263,-0.505522405580894,-0.25279783730302,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"333",-13.48314607,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,0.482366413140028,-0.255042630348199,-0.129589833446277,1.47299896183358,1.01593315776716,-0.874421989994539,-0.586804629170263,1.0349685214838,-0.27573986469372,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"334",4.494382022,-0.467484161446027,-0.931957235029111,1.14996989835648,-0.341641379230217,0.482366413140028,-0.255042630348199,-0.129589833446277,1.47299896183358,1.01593315776716,-0.874421989994539,-0.586804629170263,1.0349685214838,-0.27573986469372,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"335",-5.056179775,-0.264083083814421,-0.931957235029111,1.14996989835648,-0.341641379230217,0.482366413140028,-0.255042630348199,-0.129589833446277,1.47299896183358,1.01593315776716,-0.874421989994539,-0.586804629170263,1.0349685214838,-0.27573986469372,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"336",2.247191011,0.24977227020227,-0.931957235029111,1.14996989835648,-0.341641379230217,0.482366413140028,-0.255042630348199,-0.129589833446277,1.47299896183358,1.01593315776716,-0.874421989994539,-0.586804629170263,1.0349685214838,-0.27573986469372,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"337",-42.69662921,1.534410655244,-0.931957235029111,1.14996989835648,-0.341641379230217,0.482366413140028,-0.255042630348199,-0.129589833446277,1.47299896183358,1.01593315776716,-0.874421989994539,-0.586804629170263,1.0349685214838,-0.27573986469372,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"338",-97.19101124,4.74600661784831,-0.931957235029111,1.14996989835648,-0.341641379230217,0.482366413140028,-0.255042630348199,-0.129589833446277,1.47299896183358,1.01593315776716,-0.874421989994539,-0.586804629170263,1.0349685214838,-0.27573986469372,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"339",56.36352421,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"340",80.33097616,-0.467484161446027,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"341",160.1011659,-0.264083083814421,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"342",202.2521184,0.24977227020227,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"343",194.8732903,1.534410655244,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"344",191.8848593,4.74600661784831,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.15371050005181,-0.409538033477591,1.60647809413396,-0.555216754987257,-0.586804629170263,0.212376278876439,1.23843394309246,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"345",38.80698291,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"346",29.54895946,-0.467484161446027,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"347",117.4662547,-0.264083083814421,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"348",160.2458488,0.24977227020227,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"349",108.9815557,1.534410655244,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"350",111.005434,4.74600661784831,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.498096182286257,-0.255042630348199,-0.157404656198603,-0.450590242098084,1.13871972869491,-0.67048531207322,-0.586804629170263,-0.385872624838005,0.940187587013367,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"351",36.36935803,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,-1.53161372632161,-0.303249622749141,3.11615626450322,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"352",46.10793922,-0.467484161446027,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,-1.53161372632161,-0.303249622749141,3.11615626450322,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"353",48.01519511,-0.264083083814421,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,-1.53161372632161,-0.303249622749141,3.11615626450322,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"354",27.03088473,0.24977227020227,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,-1.53161372632161,-0.303249622749141,3.11615626450322,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"355",42.79243841,1.534410655244,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,-1.53161372632161,-0.303249622749141,3.11615626450322,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"356",42.89358928,4.74600661784831,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.305505315327522,-0.255042630348199,-0.135457022620596,-0.122172573134142,-1.83154589184308,-0.776887057075648,0.987896047049076,5.13297351192774,5.87272347601381,0.154187987816366,1.32727811944689,-1.53161372632161,-0.303249622749141,3.11615626450322,-0.371131710875756,-2.56282952207881,2.70745069735742,0.466279294165973,-1.58396319819389
"357",14.4,-0.499600121072071,-0.931957235029111,1.14996989835648,-0.341641379230217,0.307283806813905,-0.255042630348199,-0.138933875464637,0.171057488440807,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,3.11615626450322,-0.371131710875756,0.70251115255403,-0.0909082898956149,0.0334576453860518,0.0696794494099853
"358",319.1011236,-0.499600121072071,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.393046618490584,-0.255042630348199,-0.138933875464637,0.171057488440807,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,1.32727811944689,-1.53161372632161,-0.303249622749141,3.11615626450322,-0.371131710875756,0.70251115255403,-0.0909082898956149,0.0334576453860518,0.0696794494099853
"359",401.4981273,-0.499600121072071,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.0428814058383391,-0.255042630348199,-0.138933875464637,0.171057488440807,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,1.32727811944689,-1.53161372632161,-0.303249622749141,3.11615626450322,-0.371131710875756,0.70251115255403,-0.0909082898956149,0.0334576453860518,0.0696794494099853
"360",280.1498127,-0.499600121072071,-0.931957235029111,1.14996989835648,-0.341641379230217,0.307283806813905,-0.255042630348199,-0.138933875464637,0.171057488440807,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,1.32727811944689,-1.53161372632161,-0.303249622749141,3.11615626450322,-0.371131710875756,0.70251115255403,-0.0909082898956149,0.0334576453860518,0.0696794494099853
"361",24.77996716,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.743211831142828,-0.432111645305412,-0.0459280618865463,0.945184850998672,-0.228888792257525,1.03194260796562,1.98997829555229,-0.388116058226934,-0.406509420820709,0.154187987816366,1.32727811944689,-1.53161372632161,3.29513206147951,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386
"362",-37.58292282,-0.0713873260581616,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.743211831142828,-0.432111645305412,-0.0459280618865463,0.945184850998672,-0.228888792257525,1.03194260796562,1.98997829555229,-0.388116058226934,-0.406509420820709,0.154187987816366,1.32727811944689,-1.53161372632161,3.29513206147951,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386
"363",-49.92118227,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.0428814058383391,-0.396697842313969,-0.0181132391342202,1.936302459122,-0.138845306910507,0.76593824545955,2.13313290248132,-0.349229879485495,-0.404215218081639,0.154187987816366,1.32727811944689,-1.53161372632161,3.29513206147951,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386
"364",-85.14285714,-0.0713873260581616,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.0428814058383391,-0.396697842313969,-0.0181132391342202,1.936302459122,-0.138845306910507,0.76593824545955,2.13313290248132,-0.349229879485495,-0.404215218081639,0.154187987816366,1.32727811944689,-1.53161372632161,3.29513206147951,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386
"365",-62.71921182,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,0.65744901946615,-0.225508855023261,0.0307800039851031,2.25885552685444,-0.275079930844631,0.26052995669802,2.34786481287487,-0.367925157726572,-0.397332609864429,0.154187987816366,1.32727811944689,-1.53161372632161,3.29513206147951,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386
"366",-99.84400657,-0.0713873260581616,-0.931957235029111,1.14996989835648,-0.341641379230217,0.65744901946615,-0.22537521803084,0.0307800039851031,2.25885552685444,-0.275079930844631,0.26052995669802,2.34786481287487,-0.367925157726572,-0.397332609864429,0.154187987816366,1.32727811944689,-1.53161372632161,3.29513206147951,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386
"367",-33.53037767,-0.553126720448809,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.743211831142828,-0.650741764905412,-0.107424896565517,0.886538838683683,0.570393314686459,1.28021334630462,5.21095695145548,-0.450184381987308,0.0638021406886364,0.154187987816366,1.32727811944689,-1.53161372632161,3.29513206147951,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386
